player,goals,assists,rating,minutes,match_id,date,performed,surname,birth_date,Zodiac
james trafford,0,0,7.3,90,1035307,2023-12-02,1,trafford,,
vitinho,0,0,7.6,90,1035307,2023-12-02,1,vitinho,,
dara o'shea,0,1,7.6,83,1035307,2023-12-02,1,o'shea,,
jordan beyer,0,1,7.7,90,1035307,2023-12-02,1,beyer,,
charlie taylor,0,1,7.7,90,1035307,2023-12-02,1,taylor,,
jacob bruun larsen,1,0,7.7,65,1035307,2023-12-02,1,larsen,,
sander berge,0,0,7.0,90,1035307,2023-12-02,1,berge,,
josh brownhill,1,0,8.0,90,1035307,2023-12-02,1,brownhill,,
luca koleosho,1,0,7.3,76,1035307,2023-12-02,1,koleosho,,
jay rodriguez,1,0,7.3,76,1035307,2023-12-02,1,rodriguez,,
zeki amdouni,1,1,8.3,77,1035307,2023-12-02,1,amdouni,,
jóhann guðmundsson,0,0,7.2,25,1035307,2023-12-02,1,guðmundsson,,
mike trésor,0,0,6.6,14,1035307,2023-12-02,0,trésor,,
michael obafemi,0,0,7.0,14,1035307,2023-12-02,1,obafemi,,
nathan redmond,0,0,7.0,13,1035307,2023-12-02,1,redmond,,
hjalmar ekdal,0,0,6.6,12,1035307,2023-12-02,0,ekdal,,
lawrence vigouroux,0,0,0.0,0,1035307,2023-12-02,0,vigouroux,,
aaron ramsey,0,0,0.0,0,1035307,2023-12-02,0,ramsey,28-05-2001,Gemini
han-noah massengo,0,0,0.0,0,1035307,2023-12-02,0,massengo,,
wilson odobert,0,0,0.0,0,1035307,2023-12-02,0,odobert,28-11-2004,Sagittarius
wesley foderingham,0,0,5.6,90,1035307,2023-12-02,0,foderingham,,
anel ahmedhodžić,0,0,5.9,90,1035307,2023-12-02,0,ahmedhodžić,,
jack robinson,0,0,6.2,90,1035307,2023-12-02,0,robinson,,
auston trusty,0,0,6.6,90,1035307,2023-12-02,0,trusty,,
george baldock,0,0,6.5,25,1035307,2023-12-02,0,baldock,,
oliver norwood,0,0,6.5,90,1035307,2023-12-02,0,norwood,,
john fleck,0,0,6.2,45,1035307,2023-12-02,0,fleck,,
luke thomas,0,0,6.3,45,1035307,2023-12-02,0,thomas,,
gustavo hamer,0,0,6.6,90,1035307,2023-12-02,0,hamer,,
cameron archer,0,0,6.6,45,1035307,2023-12-02,0,archer,,
oliver mcburnie,0,0,5.2,46,1035307,2023-12-02,0,mcburnie,,
jayden bogle,0,0,6.0,65,1035307,2023-12-02,0,bogle,,
james mcatee,0,0,6.3,45,1035307,2023-12-02,0,mcatee,,
benie traore,0,0,6.5,45,1035307,2023-12-02,0,traore,,
william osula,0,0,6.5,45,1035307,2023-12-02,0,osula,,
adam davies,0,0,0.0,0,1035307,2023-12-02,0,davies,,
max lowe,0,0,0.0,0,1035307,2023-12-02,0,lowe,,
yasser larouci,0,0,0.0,0,1035307,2023-12-02,0,larouci,,
anis ben slimane,0,0,0.0,0,1035307,2023-12-02,0,slimane,,
vinícius souza,0,0,0.0,0,1035307,2023-12-02,0,souza,,
mark flekken,0,0,6.2,90,1035306,2023-12-02,0,flekken,13-06-1993,Gemini
saman ghoddos,0,0,6.7,77,1035306,2023-12-02,0,ghoddos,,
ethan pinnock,0,0,7.2,90,1035306,2023-12-02,1,pinnock,29-05-1993,Gemini
ben mee,1,0,8.2,90,1035306,2023-12-02,1,mee,,
vitaly janelt,0,0,7.2,90,1035306,2023-12-02,1,janelt,10-05-1998,Taurus
frank onyeka,0,0,7.3,90,1035306,2023-12-02,1,onyeka,,
christian nørgaard,0,0,7.2,90,1035306,2023-12-02,1,nørgaard,10-03-1994,Pisces
yehor yarmoliuk,0,0,7.3,70,1035306,2023-12-02,1,yarmoliuk,,
bryan mbeumo,0,1,7.2,78,1035306,2023-12-02,1,mbeumo,07-08-1999,Leo
neal maupay,1,0,8.2,89,1035306,2023-12-02,1,maupay,,
yoane wissa,0,0,6.9,90,1035306,2023-12-02,0,wissa,03-09-1996,Virgo
shandon baptiste,1,0,7.7,20,1035306,2023-12-02,1,baptiste,,
mads roerslev,0,0,6.3,13,1035306,2023-12-02,0,roerslev,,
keane lewis-potter,0,0,7.5,12,1035306,2023-12-02,1,lewis-potter,22-02-2001,Pisces
myles peart-harris,0,0,0.0,1,1035306,2023-12-02,0,peart-harris,,
thomas strakosha,0,0,0.0,0,1035306,2023-12-02,0,strakosha,,
vincent angelini,0,0,0.0,0,1035306,2023-12-02,0,angelini,,
charlie goode,0,0,0.0,0,1035306,2023-12-02,0,goode,,
zanka,0,0,0.0,0,1035306,2023-12-02,0,zanka,,
michael olakigbe,0,0,0.0,0,1035306,2023-12-02,0,olakigbe,,
thomas kaminski,0,0,6.2,90,1035306,2023-12-02,0,kaminski,,
teden mengi,0,0,6.2,76,1035306,2023-12-02,0,mengi,,
tom lockyer,0,0,7.0,45,1035306,2023-12-02,1,lockyer,,
gabriel osho,0,0,7.3,90,1035306,2023-12-02,1,osho,,
issa kaboré,0,0,6.6,90,1035306,2023-12-02,0,kaboré,,
pelly ruddock mpanzu,0,0,6.5,60,1035306,2023-12-02,0,mpanzu,,
ross barkley,0,0,6.6,90,1035306,2023-12-02,0,barkley,05-12-1993,Sagittarius
amari'i bell,0,0,6.9,90,1035306,2023-12-02,0,bell,,
tahith chong,0,0,6.9,90,1035306,2023-12-02,0,chong,,
chiedozie ogbene,0,0,6.3,60,1035306,2023-12-02,0,ogbene,,
carlton morris,0,0,6.9,61,1035306,2023-12-02,0,morris,,
jacob brown,1,0,7.3,45,1035306,2023-12-02,1,brown,,
jordan clark,0,0,6.5,30,1035306,2023-12-02,0,clark,,
andros townsend,0,0,6.5,30,1035306,2023-12-02,0,townsend,,
elijah adebayo,0,0,6.5,29,1035306,2023-12-02,0,adebayo,,
ryan giles,0,0,6.3,14,1035306,2023-12-02,0,giles,,
tim krul,0,0,0.0,0,1035306,2023-12-02,0,krul,,
joseph johnson,0,0,0.0,0,1035306,2023-12-02,0,johnson,,
luke berry,0,0,0.0,0,1035306,2023-12-02,0,berry,,
zack nelson,0,0,0.0,0,1035306,2023-12-02,0,nelson,,
odysseas vlachodimos,0,0,6.5,90,1035312,2023-12-02,0,vlachodimos,,
serge aurier,0,0,7.5,90,1035312,2023-12-02,1,aurier,,
willy boly,0,0,6.9,45,1035312,2023-12-02,0,boly,,
murillo,0,0,7.5,90,1035312,2023-12-02,1,murillo,04-07-2002,Cancer
harry toffolo,0,0,6.9,82,1035312,2023-12-02,0,toffolo,,
ibrahim sangaré,0,0,7.2,65,1035312,2023-12-02,1,sangaré,,
orel mangala,0,0,7.2,90,1035312,2023-12-02,1,mangala,,
ryan yates,0,0,8.3,90,1035312,2023-12-02,1,yates,21-11-1997,Scorpio
morgan gibbs-white,0,0,6.9,90,1035312,2023-12-02,0,gibbs-white,27-01-2000,Aquarius
chris wood,0,0,6.6,90,1035312,2023-12-02,0,wood,07-12-1991,Sagittarius
anthony elanga,0,0,6.6,90,1035312,2023-12-02,0,elanga,27-04-2002,Taurus
felipe,0,0,6.9,45,1035312,2023-12-02,0,felipe,,
callum hudson-odoi,0,0,6.9,25,1035312,2023-12-02,0,hudson-odoi,07-11-2000,Scorpio
divock origi,0,0,6.3,8,1035312,2023-12-02,0,origi,,
matt turner,0,0,0.0,0,1035312,2023-12-02,0,turner,,
neco williams,0,0,0.0,0,1035312,2023-12-02,0,williams,13-04-2001,Aries
moussa niakhaté,0,0,0.0,0,1035312,2023-12-02,0,niakhaté,,
ola aina,0,0,0.0,0,1035312,2023-12-02,0,aina,08-10-1996,Libra
cheikhou kouyaté,0,0,0.0,0,1035312,2023-12-02,0,kouyaté,,
nicolás domínguez,0,0,0.0,0,1035312,2023-12-02,0,domínguez,28-06-1998,Cancer
jordan pickford,0,0,7.3,90,1035312,2023-12-02,1,pickford,,
ashley young,0,0,7.5,90,1035312,2023-12-02,1,young,,
james tarkowski,0,0,7.7,90,1035312,2023-12-02,1,tarkowski,,
jarrad branthwaite,0,0,7.3,90,1035312,2023-12-02,1,branthwaite,,
vitaliy mykolenko,0,0,7.2,90,1035312,2023-12-02,1,mykolenko,,
jack harrison,0,0,6.3,90,1035312,2023-12-02,0,harrison,,
james garner,0,0,7.7,90,1035312,2023-12-02,1,garner,,
idrissa gueye,0,0,6.6,90,1035312,2023-12-02,0,gueye,,
dwight mcneil,1,0,7.3,90,1035312,2023-12-02,1,mcneil,,
abdoulaye doucouré,0,0,6.9,90,1035312,2023-12-02,0,doucouré,,
beto,0,0,6.9,82,1035312,2023-12-02,0,beto,,
youssef chermiti,0,0,6.5,8,1035312,2023-12-02,0,chermiti,,
joão virgínia,0,0,0.0,0,1035312,2023-12-02,0,virgínia,,
nathan patterson,0,0,0.0,0,1035312,2023-12-02,0,patterson,,
séamus coleman,0,0,0.0,0,1035312,2023-12-02,0,coleman,,
michael keane,0,0,0.0,0,1035312,2023-12-02,0,keane,,
ben godfrey,0,0,0.0,0,1035312,2023-12-02,0,godfrey,,
mackenzie hunt,0,0,0.0,0,1035312,2023-12-02,0,hunt,,
lewis dobbin,0,0,0.0,0,1035312,2023-12-02,0,dobbin,,
arnaut danjuma,0,0,0.0,0,1035312,2023-12-02,0,danjuma,,
nick pope,0,0,6.9,86,1035311,2023-12-02,0,pope,19-04-1992,Aries
kieran trippier,0,1,8.6,90,1035311,2023-12-02,1,trippier,19-09-1990,Virgo
jamaal lascelles,0,0,7.3,90,1035311,2023-12-02,1,lascelles,,
fabian schär,0,0,7.9,90,1035311,2023-12-02,1,schär,20-12-1991,Sagittarius
valentino livramento,0,0,7.3,90,1035311,2023-12-02,1,livramento,12-11-2002,Scorpio
lewis miley,0,0,7.0,90,1035311,2023-12-02,1,miley,,
bruno guimarães,0,0,8.0,90,1035311,2023-12-02,1,guimarães,16-11-1997,Scorpio
joelinton,0,0,8.5,90,1035311,2023-12-02,1,joelinton,14-08-1996,Leo
miguel almirón,0,0,7.5,90,1035311,2023-12-02,1,almirón,,
alexander isak,0,0,6.9,90,1035311,2023-12-02,0,isak,21-09-1999,Virgo
anthony gordon,1,0,7.9,89,1035311,2023-12-02,1,gordon,24-02-2001,Pisces
martin dúbravka,0,0,6.3,14,1035311,2023-12-02,0,dúbravka,,
matt ritchie,0,0,0.0,1,1035311,2023-12-02,0,ritchie,,
loris karius,0,0,0.0,0,1035311,2023-12-02,0,karius,,
alex murphy,0,0,0.0,0,1035311,2023-12-02,0,murphy,24-02-1995,Pisces
paul dummett,0,0,0.0,0,1035311,2023-12-02,0,dummett,,
emil krafth,0,0,0.0,0,1035311,2023-12-02,0,krafth,,
lewis hall,0,0,0.0,0,1035311,2023-12-02,0,hall,08-09-2004,Virgo
ben parkinson,0,0,0.0,0,1035311,2023-12-02,0,parkinson,,
amadou diallo,0,0,0.0,0,1035311,2023-12-02,0,diallo,11-07-2002,Cancer
andré onana,0,0,7.0,90,1035311,2023-12-02,1,onana,20-08-2001,Leo
aaron wan-bissaka,0,0,6.3,80,1035311,2023-12-02,0,wan-bissaka,,
harry maguire,0,0,7.2,90,1035311,2023-12-02,1,maguire,05-03-1999,Pisces
luke shaw,0,0,7.0,90,1035311,2023-12-02,1,shaw,12-07-1995,Cancer
diogo dalot,0,0,6.3,90,1035311,2023-12-02,0,dalot,18-03-1999,Pisces
scott mctominay,0,0,6.5,90,1035311,2023-12-02,0,mctominay,,
kobbie mainoo,0,0,6.6,80,1035311,2023-12-02,0,mainoo,19-04-2005,Aries
marcus rashford,0,0,6.2,61,1035311,2023-12-02,0,rashford,,
bruno fernandes,0,0,6.6,90,1035311,2023-12-02,0,fernandes,08-09-1994,Virgo
alejandro garnacho,0,0,7.2,90,1035311,2023-12-02,1,garnacho,01-07-2004,Cancer
anthony martial,0,0,6.3,61,1035311,2023-12-02,0,martial,,
antony,0,0,6.5,29,1035311,2023-12-02,0,antony,,
rasmus højlund,0,0,6.7,29,1035311,2023-12-02,0,højlund,04-02-2003,Aquarius
sergio reguilón,0,0,6.7,10,1035311,2023-12-02,0,reguilón,,
sofyan amrabat,0,0,6.6,10,1035311,2023-12-02,0,amrabat,,
altay bayındır,0,0,0.0,0,1035311,2023-12-02,0,bayındır,,
raphaël varane,0,0,0.0,0,1035311,2023-12-02,0,varane,,
victor lindelöf,0,0,0.0,0,1035311,2023-12-02,0,lindelöf,,
donny van de beek,0,0,0.0,0,1035311,2023-12-02,0,beek,,
facundo pellistri,0,0,0.0,0,1035311,2023-12-02,0,pellistri,,
neto,0,0,6.7,90,1035304,2023-12-03,0,neto,09-03-2000,Pisces
adam smith,0,0,6.3,90,1035304,2023-12-03,0,smith,,
illia zabarnyi,0,0,6.9,90,1035304,2023-12-03,0,zabarnyi,01-09-2002,Virgo
marcos senesi,0,0,7.3,90,1035304,2023-12-03,1,senesi,,
miloš kerkez,0,1,7.5,83,1035304,2023-12-03,1,kerkez,07-11-2003,Scorpio
ryan christie,0,1,9.2,90,1035304,2023-12-03,1,christie,22-02-1995,Pisces
lewis cook,0,0,6.9,90,1035304,2023-12-03,0,cook,03-02-1997,Aquarius
marcus tavernier,0,0,7.0,89,1035304,2023-12-03,1,tavernier,22-03-1999,Aries
justin kluivert,0,0,6.3,70,1035304,2023-12-03,0,kluivert,05-05-1999,Taurus
antoine semenyo,1,0,6.9,71,1035304,2023-12-03,1,semenyo,07-01-2000,Capricorn
dominic solanke,1,0,6.6,90,1035304,2023-12-03,1,solanke,14-09-1997,Virgo
luis sinisterra,0,0,6.6,19,1035304,2023-12-03,0,sinisterra,,
philip billing,0,0,6.3,20,1035304,2023-12-03,0,billing,,
chris mepham,0,0,6.2,13,1035304,2023-12-03,0,mepham,,
dango ouattara,0,0,0.0,1,1035304,2023-12-03,0,ouattara,11-02-2002,Aquarius
mark travers,0,0,0.0,0,1035304,2023-12-03,0,travers,,
joe rothwell,0,0,0.0,0,1035304,2023-12-03,0,rothwell,,
david brooks,0,0,0.0,0,1035304,2023-12-03,0,brooks,08-07-1997,Cancer
hamed junior traorè,0,0,0.0,0,1035304,2023-12-03,0,traorè,,
kieffer moore,0,0,0.0,0,1035304,2023-12-03,0,moore,,
emiliano martínez,0,0,7.9,90,1035304,2023-12-03,1,martínez,02-09-1992,Virgo
ezri konsa,0,0,7.6,74,1035304,2023-12-03,1,konsa,23-10-1997,Scorpio
diego carlos,0,0,6.3,90,1035304,2023-12-03,0,carlos,,
pau torres,0,0,6.7,90,1035304,2023-12-03,0,torres,16-01-1997,Capricorn
lucas digne,0,0,6.6,74,1035304,2023-12-03,0,digne,20-07-1993,Cancer
douglas luiz,0,0,7.3,90,1035304,2023-12-03,1,luiz,,
leon bailey,1,0,7.3,74,1035304,2023-12-03,1,bailey,09-08-1997,Leo
youri tielemans,0,0,7.0,90,1035304,2023-12-03,1,tielemans,07-05-1997,Taurus
john mcginn,0,0,6.3,65,1035304,2023-12-03,0,mcginn,18-10-1994,Libra
nicolò zaniolo,0,0,6.2,45,1035304,2023-12-03,0,zaniolo,,
ollie watkins,1,1,7.9,90,1035304,2023-12-03,1,watkins,30-12-1995,Capricorn
jacob ramsey,0,0,6.2,45,1035304,2023-12-03,0,ramsey,28-05-2001,Gemini
jhon durán,0,0,6.7,25,1035304,2023-12-03,0,durán,,
álex moreno,0,0,6.7,16,1035304,2023-12-03,0,moreno,,
matty cash,0,0,6.6,16,1035304,2023-12-03,0,cash,07-08-1997,Leo
moussa diaby,0,1,6.3,16,1035304,2023-12-03,1,diaby,,
robin olsen,0,0,0.0,0,1035304,2023-12-03,0,olsen,,
clément lenglet,0,0,0.0,0,1035304,2023-12-03,0,lenglet,,
tim iroegbunam,0,0,0.0,0,1035304,2023-12-03,0,iroegbunam,,
leander dendoncker,0,0,0.0,0,1035304,2023-12-03,0,dendoncker,,
caoimhin kelleher,0,0,6.2,90,1035309,2023-12-03,0,kelleher,,
trent alexander-arnold,1,0,7.9,90,1035309,2023-12-03,1,alexander-arnold,07-10-1998,Libra
joël matip,0,0,7.3,69,1035309,2023-12-03,1,matip,,
virgil van dijk,0,0,6.9,90,1035309,2023-12-03,0,dijk,08-07-1991,Cancer
konstantinos tsimikas,0,1,7.5,90,1035309,2023-12-03,1,tsimikas,,
dominik szoboszlai,0,0,7.2,64,1035309,2023-12-03,1,szoboszlai,25-10-2000,Scorpio
alexis mac allister,1,0,7.2,65,1035309,2023-12-03,1,allister,24-12-1998,Capricorn
ryan gravenberch,0,0,6.6,83,1035309,2023-12-03,0,gravenberch,16-05-2002,Taurus
mohamed salah,0,1,7.0,90,1035309,2023-12-03,1,salah,15-06-1992,Gemini
darwin núñez,0,0,6.5,90,1035309,2023-12-03,0,núñez,24-06-1999,Cancer
luis díaz,0,0,7.5,90,1035309,2023-12-03,1,díaz,13-01-1997,Capricorn
cody gakpo,0,0,6.9,26,1035309,2023-12-03,0,gakpo,07-05-1999,Taurus
joe gomez,0,0,6.3,25,1035309,2023-12-03,0,gomez,,
ibrahima konaté,0,0,6.6,21,1035309,2023-12-03,0,konaté,25-05-1999,Gemini
wataru endo,1,0,7.5,15,1035309,2023-12-03,1,endo,09-02-1993,Aquarius
adrián,0,0,0.0,0,1035309,2023-12-03,0,adrián,,
jarell quansah,0,0,0.0,0,1035309,2023-12-03,0,quansah,,
curtis jones,0,0,0.0,0,1035309,2023-12-03,0,jones,,
harvey elliott,0,0,0.0,0,1035309,2023-12-03,0,elliott,,
ben doak,0,0,0.0,0,1035309,2023-12-03,0,doak,,
bernd leno,0,0,7.5,90,1035309,2023-12-03,1,leno,,
kenny tete,1,0,7.3,75,1035309,2023-12-03,1,tete,,
calvin bassey,0,0,6.2,90,1035309,2023-12-03,0,bassey,,
tim ream,0,0,6.7,90,1035309,2023-12-03,0,ream,,
antonee robinson,0,1,7.6,90,1035309,2023-12-03,1,robinson,,
harrison reed,0,0,6.9,89,1035309,2023-12-03,0,reed,,
joão palhinha,0,0,7.2,90,1035309,2023-12-03,1,palhinha,09-07-1995,Cancer
harry wilson,1,0,7.2,62,1035309,2023-12-03,1,wilson,,
andreas pereira,0,0,6.9,62,1035309,2023-12-03,0,pereira,,
alex iwobi,0,0,6.2,75,1035309,2023-12-03,0,iwobi,,
raúl jiménez,0,0,7.0,90,1035309,2023-12-03,1,jiménez,,
willian,0,0,6.6,28,1035309,2023-12-03,0,willian,,
tom cairney,0,1,6.9,28,1035309,2023-12-03,1,cairney,,
timothy castagne,0,0,6.0,15,1035309,2023-12-03,0,castagne,,
bobby decordova-reid,1,0,7.0,15,1035309,2023-12-03,1,decordova-reid,,
carlos vinícius,0,0,6.5,8,1035309,2023-12-03,0,vinícius,,
marek rodák,0,0,0.0,0,1035309,2023-12-03,0,rodák,,
tosin adarabioyo,0,0,0.0,0,1035309,2023-12-03,0,adarabioyo,,
fodé ballo-touré,0,0,0.0,0,1035309,2023-12-03,0,ballo-touré,,
saša lukić,0,0,0.0,0,1035309,2023-12-03,0,lukić,,
alphonse aréola,0,0,6.5,90,1035313,2023-12-03,0,aréola,,
vladimír coufal,0,1,7.5,90,1035313,2023-12-03,1,coufal,,
konstantinos mavropanos,0,0,6.7,90,1035313,2023-12-03,0,mavropanos,,
nayef aguerd,0,0,7.2,90,1035313,2023-12-03,1,aguerd,,
emerson palmieri,0,0,6.3,90,1035313,2023-12-03,0,palmieri,,
edson álvarez,0,0,7.0,89,1035313,2023-12-03,1,álvarez,,
james ward-prowse,0,0,7.3,90,1035313,2023-12-03,1,ward-prowse,,
mohammed kudus,1,0,7.9,90,1035313,2023-12-03,1,kudus,,
tomáš souček,0,0,6.3,90,1035313,2023-12-03,0,souček,,
lucas paquetá,0,0,7.0,90,1035313,2023-12-03,1,paquetá,,
jarrod bowen,0,0,6.2,90,1035313,2023-12-03,0,bowen,,
pablo fornals,0,0,6.9,8,1035313,2023-12-03,0,fornals,,
łukasz fabiański,0,0,0.0,0,1035313,2023-12-03,0,fabiański,,
angelo ogbonna,0,0,0.0,0,1035313,2023-12-03,0,ogbonna,,
aaron cresswell,0,0,0.0,0,1035313,2023-12-03,0,cresswell,,
thilo kehrer,0,0,0.0,0,1035313,2023-12-03,0,kehrer,,
divin mubama,0,0,0.0,0,1035313,2023-12-03,0,mubama,,
danny ings,0,0,0.0,0,1035313,2023-12-03,0,ings,,
maxwel cornet,0,0,0.0,0,1035313,2023-12-03,0,cornet,,
saïd benrahma,0,0,0.0,0,1035313,2023-12-03,0,benrahma,,
sam johnstone,0,0,6.9,90,1035313,2023-12-03,0,johnstone,,
joel ward,0,0,7.0,90,1035313,2023-12-03,1,ward,,
joachim andersen,0,0,6.9,90,1035313,2023-12-03,0,andersen,,
marc guéhi,0,0,6.9,90,1035313,2023-12-03,0,guéhi,13-07-2000,Cancer
tyrick mitchell,0,0,6.9,90,1035313,2023-12-03,0,mitchell,,
jefferson lerma,0,0,6.3,90,1035313,2023-12-03,0,lerma,,
chris richards,0,0,7.5,90,1035313,2023-12-03,1,richards,,
michael olise,0,0,7.0,90,1035313,2023-12-03,1,olise,,
will hughes,0,0,6.9,82,1035313,2023-12-03,0,hughes,,
jordan ayew,0,0,6.6,90,1035313,2023-12-03,0,ayew,,
odsonne édouard,1,0,7.3,87,1035313,2023-12-03,1,édouard,,
jaïro riedewald,0,0,6.3,8,1035313,2023-12-03,0,riedewald,,
jean-philippe mateta,0,0,6.6,10,1035313,2023-12-03,0,mateta,,
remi matthews,0,0,0.0,0,1035313,2023-12-03,0,matthews,,
joe whitworth,0,0,0.0,0,1035313,2023-12-03,0,whitworth,,
nathaniel clyne,0,0,0.0,0,1035313,2023-12-03,0,clyne,,
james tomkins,0,0,0.0,0,1035313,2023-12-03,0,tomkins,,
naouirou ahamada,0,0,0.0,0,1035313,2023-12-03,0,ahamada,,
malcolm ebiowei,0,0,0.0,0,1035313,2023-12-03,0,ebiowei,,
matheus frança,0,0,0.0,0,1035313,2023-12-03,0,frança,,
robert sánchez,0,0,7.9,90,1035308,2023-12-03,1,sánchez,18-11-1997,Scorpio
axel disasi,0,0,6.9,90,1035308,2023-12-03,0,disasi,,
thiago silva,0,0,7.2,90,1035308,2023-12-03,1,silva,10-08-1994,Leo
benoît badiashile,0,1,7.2,90,1035308,2023-12-03,1,badiashile,26-03-2001,Aries
levi colwill,1,0,7.2,90,1035308,2023-12-03,1,colwill,,
moisés caicedo,0,0,6.3,90,1035308,2023-12-03,0,caicedo,02-11-2001,Scorpio
enzo fernández,2,0,7.9,90,1035308,2023-12-03,1,fernández,17-01-2001,Capricorn
raheem sterling,0,0,6.3,66,1035308,2023-12-03,0,sterling,,
conor gallagher,0,0,5.7,45,1035308,2023-12-03,0,gallagher,06-02-2000,Aquarius
mykhaylo mudryk,0,0,6.9,81,1035308,2023-12-03,0,mudryk,,
nicolas jackson,0,1,6.6,72,1035308,2023-12-03,1,jackson,20-06-2001,Gemini
cole palmer,0,0,6.7,24,1035308,2023-12-03,0,palmer,06-05-2002,Taurus
ian maatsen,0,0,6.0,18,1035308,2023-12-03,0,maatsen,10-03-2002,Pisces
armando broja,0,0,6.5,9,1035308,2023-12-03,0,broja,,
đorđe petrović,0,0,0.0,0,1035308,2023-12-03,0,petrović,,
lucas bergström,0,0,0.0,0,1035308,2023-12-03,0,bergström,,
alfie gilchrist,0,0,0.0,0,1035308,2023-12-03,0,gilchrist,,
alex matos,0,0,0.0,0,1035308,2023-12-03,0,matos,,
deivid washington,0,0,0.0,0,1035308,2023-12-03,0,washington,,
noni madueke,0,0,0.0,0,1035308,2023-12-03,0,madueke,10-03-2002,Pisces
jason steele,0,0,6.2,90,1035308,2023-12-03,0,steele,,
joël veltman,0,0,6.9,90,1035308,2023-12-03,0,veltman,,
jan paul van hecke,0,0,6.9,90,1035308,2023-12-03,0,hecke,08-06-2000,Gemini
igor júlio,0,0,6.9,84,1035308,2023-12-03,0,júlio,,
jack hinshelwood,0,0,6.5,57,1035308,2023-12-03,0,hinshelwood,11-04-2005,Aries
carlos baleba,0,0,6.9,57,1035308,2023-12-03,0,baleba,03-01-2004,Capricorn
billy gilmour,0,0,7.2,90,1035308,2023-12-03,1,gilmour,,
facundo buonanotte,1,0,7.3,57,1035308,2023-12-03,1,buonanotte,,
adam lallana,0,1,6.9,58,1035308,2023-12-03,1,lallana,,
simon adingra,0,0,7.2,90,1035308,2023-12-03,1,adingra,01-01-2002,Capricorn
evan ferguson,0,0,6.9,90,1035308,2023-12-03,0,ferguson,,
kaoru mitoma,0,0,7.2,33,1035308,2023-12-03,1,mitoma,20-05-1997,Taurus
pascal groß,0,0,7.2,33,1035308,2023-12-03,1,groß,,
james milner,0,1,7.0,33,1035308,2023-12-03,1,milner,,
joão pedro,1,0,7.7,32,1035308,2023-12-03,1,pedro,26-09-2001,Libra
benicio boaitey,0,0,6.7,21,1035308,2023-12-03,0,boaitey,,
bart verbruggen,0,0,0.0,0,1035308,2023-12-03,0,verbruggen,18-08-2002,Leo
leigh kavanagh,0,0,0.0,0,1035308,2023-12-03,0,kavanagh,,
jakub moder,0,0,0.0,0,1035308,2023-12-03,0,moder,,
mark o'mahony,0,0,0.0,0,1035308,2023-12-03,0,o'mahony,,
sam johnstone,0,0,6.2,90,1035072,2023-09-03,0,johnstone,,
joel ward,0,0,6.3,90,1035072,2023-09-03,0,ward,,
joachim andersen,0,0,7.0,90,1035072,2023-09-03,1,andersen,,
marc guéhi,0,0,6.9,90,1035072,2023-09-03,0,guéhi,13-07-2000,Cancer
tyrick mitchell,0,1,6.6,90,1035072,2023-09-03,1,mitchell,,
cheick doucouré,0,0,7.3,90,1035072,2023-09-03,1,doucouré,,
jefferson lerma,0,0,7.0,90,1035072,2023-09-03,1,lerma,,
jordan ayew,0,0,6.6,90,1035072,2023-09-03,0,ayew,,
eberechi eze,1,0,8.3,90,1035072,2023-09-03,1,eze,29-06-1998,Cancer
jeffrey schlupp,0,0,6.9,71,1035072,2023-09-03,0,schlupp,,
odsonne édouard,2,0,8.7,89,1035072,2023-09-03,1,édouard,,
jean-philippe mateta,0,2,7.7,19,1035072,2023-09-03,1,mateta,,
will hughes,0,0,0.0,1,1035072,2023-09-03,0,hughes,,
dean henderson,0,0,0.0,0,1035072,2023-09-03,0,henderson,,
james tomkins,0,0,0.0,0,1035072,2023-09-03,0,tomkins,,
nathaniel clyne,0,0,0.0,0,1035072,2023-09-03,0,clyne,,
chris richards,0,0,0.0,0,1035072,2023-09-03,0,richards,,
naouirou ahamada,0,0,0.0,0,1035072,2023-09-03,0,ahamada,,
jaïro riedewald,0,0,0.0,0,1035072,2023-09-03,0,riedewald,,
jesurun rak-sakyi,0,0,0.0,0,1035072,2023-09-03,0,rak-sakyi,,
josé sá,0,0,7.9,90,1035072,2023-09-03,1,sá,,
nélson semedo,0,0,6.6,90,1035072,2023-09-03,0,semedo,,
craig dawson,0,0,6.7,90,1035072,2023-09-03,0,dawson,,
max kilman,0,0,6.9,90,1035072,2023-09-03,0,kilman,,
rayan aït nouri,0,0,6.9,82,1035072,2023-09-03,0,nouri,,
pablo sarabia,0,0,6.7,60,1035072,2023-09-03,0,sarabia,,
joão gomes,0,0,6.6,81,1035072,2023-09-03,0,gomes,,
mario lemina,0,0,7.0,90,1035072,2023-09-03,1,lemina,,
pedro neto,0,2,8.3,90,1035072,2023-09-03,1,neto,09-03-2000,Pisces
matheus cunha,1,0,7.3,90,1035072,2023-09-03,1,cunha,27-05-1999,Gemini
fábio silva,0,0,6.6,74,1035072,2023-09-03,0,silva,10-08-1994,Leo
hee-chan hwang,1,0,7.5,30,1035072,2023-09-03,1,hwang,,
boubacar traoré,0,0,6.5,16,1035072,2023-09-03,0,traoré,,
saša kalajdžić,0,0,6.7,9,1035072,2023-09-03,0,kalajdžić,,
hugo bueno,0,0,6.2,8,1035072,2023-09-03,0,bueno,,
daniel bentley,0,0,0.0,0,1035072,2023-09-03,0,bentley,,
